"Stazione","ParamNome","ParamUdm","Data","Ora","Media","ValiditÃ "
"Grumento3","NMHC","ugC/m³","02/01/2022","12","46.67","1"
"Grumento3","NMHC","ugC/m³","02/01/2022","13","41.88","1"
"Grumento3","NMHC","ugC/m³","02/01/2022","14","41.75","1"
"Grumento3","NMHC","ugC/m³","02/01/2022","15","38.40","1"
"Grumento3","NMHC","ugC/m³","02/01/2022","16","39.11","1"
"Grumento3","NMHC","ugC/m³","02/01/2022","17","43.47","1"
"Grumento3","NMHC","ugC/m³","02/01/2022","18","46.66","1"
"Grumento3","NMHC","ugC/m³","02/01/2022","19","51.22","1"
"Grumento3","NMHC","ugC/m³","02/01/2022","20","51.38","1"
"Grumento3","NMHC","ugC/m³","02/01/2022","21","53.78","1"
"Grumento3","NMHC","ugC/m³","02/01/2022","22","51.11","1"
"Grumento3","NMHC","ugC/m³","02/01/2022","23","54.69","1"
"Grumento3","NMHC","ugC/m³","02/01/2022","24","44.76","1"
"Grumento3","NMHC","ugC/m³","03/01/2022","01","42.17","1"
"Grumento3","NMHC","ugC/m³","03/01/2022","02","41.48","1"
"Grumento3","NMHC","ugC/m³","03/01/2022","03","40.38","1"
"Grumento3","NMHC","ugC/m³","03/01/2022","04","39.11","1"
"Grumento3","NMHC","ugC/m³","03/01/2022","05","33.61","1"
"Grumento3","NMHC","ugC/m³","03/01/2022","06","32.41","1"
"Grumento3","NMHC","ugC/m³","03/01/2022","07","36.30","1"
"Grumento3","NMHC","ugC/m³","03/01/2022","08","35.87","1"
"Grumento3","NMHC","ugC/m³","03/01/2022","09","34.83","1"
"Grumento3","NMHC","ugC/m³","03/01/2022","10","33.35","1"
"Grumento3","NMHC","ugC/m³","03/01/2022","11","32.39","1"
"Grumento3","NMHC","ugC/m³","03/01/2022","12","32.22","1"
"Grumento3","NMHC","ugC/m³","03/01/2022","13","31.35","1"
"Grumento3","NMHC","ugC/m³","03/01/2022","14","31.24","1"
"Grumento3","NMHC","ugC/m³","03/01/2022","15","31.47","1"
"Grumento3","NMHC","ugC/m³","03/01/2022","16","31.57","1"
"Grumento3","NMHC","ugC/m³","03/01/2022","17","31.53","1"
"Grumento3","NMHC","ugC/m³","03/01/2022","18","32.14","1"
"Grumento3","NMHC","ugC/m³","03/01/2022","19","33.18","1"
"Grumento3","NMHC","ugC/m³","03/01/2022","20","33.41","1"
"Grumento3","NMHC","ugC/m³","03/01/2022","21","32.47","1"
"Grumento3","NMHC","ugC/m³","03/01/2022","22","33.33","1"
"Grumento3","NMHC","ugC/m³","03/01/2022","23","33.65","1"
"Grumento3","NMHC","ugC/m³","03/01/2022","24","33.01","1"
"Grumento3","NMHC","ugC/m³","04/01/2022","01","30.82","1"
"Grumento3","NMHC","ugC/m³","04/01/2022","02","31.31","1"
"Grumento3","NMHC","ugC/m³","04/01/2022","03","31.58","1"
"Grumento3","NMHC","ugC/m³","04/01/2022","04","-9999","-1"
"Grumento3","NMHC","ugC/m³","04/01/2022","05","26.21","1"
"Grumento3","NMHC","ugC/m³","04/01/2022","06","27.20","1"
"Grumento3","NMHC","ugC/m³","04/01/2022","07","31.73","1"
"Grumento3","NMHC","ugC/m³","04/01/2022","08","35.39","1"
"Grumento3","NMHC","ugC/m³","04/01/2022","09","35.59","1"
"Grumento3","NMHC","ugC/m³","04/01/2022","10","44.79","1"
"Grumento3","NMHC","ugC/m³","04/01/2022","11","34.97","1"
"Grumento3","NMHC","ugC/m³","04/01/2022","12","36.08","1"
"Grumento3","NMHC","ugC/m³","04/01/2022","13","35.88","1"
"Grumento3","NMHC","ugC/m³","04/01/2022","14","35.57","1"
"Grumento3","NMHC","ugC/m³","04/01/2022","15","34.76","1"
"Grumento3","NMHC","ugC/m³","04/01/2022","16","34.38","1"
"Grumento3","NMHC","ugC/m³","04/01/2022","17","-9999","-1"
"Grumento3","NMHC","ugC/m³","04/01/2022","18","-9999","-1"
"Grumento3","NMHC","ugC/m³","04/01/2022","19","27.46","1"
"Grumento3","NMHC","ugC/m³","04/01/2022","20","30.13","1"
"Grumento3","NMHC","ugC/m³","04/01/2022","21","30.78","1"
"Grumento3","NMHC","ugC/m³","04/01/2022","22","29.93","1"
"Grumento3","NMHC","ugC/m³","04/01/2022","23","31.36","1"
"Grumento3","NMHC","ugC/m³","04/01/2022","24","36.06","1"
"Grumento3","NMHC","ugC/m³","05/01/2022","01","33.76","1"
"Grumento3","NMHC","ugC/m³","05/01/2022","02","31.12","1"
"Grumento3","NMHC","ugC/m³","05/01/2022","03","30.61","1"
"Grumento3","NMHC","ugC/m³","05/01/2022","04","32.20","1"
"Grumento3","NMHC","ugC/m³","05/01/2022","05","27.36","1"
"Grumento3","NMHC","ugC/m³","05/01/2022","06","27.67","1"
"Grumento3","NMHC","ugC/m³","05/01/2022","07","29.88","1"
"Grumento3","NMHC","ugC/m³","05/01/2022","08","36.68","1"
"Grumento3","NMHC","ugC/m³","05/01/2022","09","44.50","1"
"Grumento3","NMHC","ugC/m³","05/01/2022","10","38.44","1"
"Grumento3","NMHC","ugC/m³","05/01/2022","11","41.90","1"
"Grumento3","NMHC","ugC/m³","05/01/2022","12","34.41","1"
"Grumento3","NMHC","ugC/m³","05/01/2022","13","40.50","1"
"Grumento3","NMHC","ugC/m³","05/01/2022","14","38.11","1"
"Grumento3","NMHC","ugC/m³","05/01/2022","15","35.82","1"
"Grumento3","NMHC","ugC/m³","05/01/2022","16","34.81","1"
"Grumento3","NMHC","ugC/m³","05/01/2022","17","38.18","1"
"Grumento3","NMHC","ugC/m³","05/01/2022","18","44.47","1"
"Grumento3","NMHC","ugC/m³","05/01/2022","19","36.57","1"
"Grumento3","NMHC","ugC/m³","05/01/2022","20","25.59","1"
"Grumento3","NMHC","ugC/m³","05/01/2022","21","28.26","1"
"Grumento3","NMHC","ugC/m³","05/01/2022","22","32.00","1"
"Grumento3","NMHC","ugC/m³","05/01/2022","23","30.15","1"
"Grumento3","NMHC","ugC/m³","05/01/2022","24","31.46","1"
"Grumento3","NMHC","ugC/m³","06/01/2022","01","31.32","1"
"Grumento3","NMHC","ugC/m³","06/01/2022","02","31.64","1"
"Grumento3","NMHC","ugC/m³","06/01/2022","03","31.94","1"
"Grumento3","NMHC","ugC/m³","06/01/2022","04","29.95","1"
"Grumento3","NMHC","ugC/m³","06/01/2022","05","26.79","1"
"Grumento3","NMHC","ugC/m³","06/01/2022","06","27.00","1"
"Grumento3","NMHC","ugC/m³","06/01/2022","07","31.49","1"
"Grumento3","NMHC","ugC/m³","06/01/2022","08","31.42","1"
"Grumento3","NMHC","ugC/m³","06/01/2022","09","35.23","1"
"Grumento3","NMHC","ugC/m³","06/01/2022","10","47.27","1"
"Grumento3","NMHC","ugC/m³","06/01/2022","11","41.67","1"
"Grumento3","NMHC","ugC/m³","06/01/2022","12","43.59","1"
"Grumento3","NMHC","ugC/m³","06/01/2022","13","44.53","1"
"Grumento3","NMHC","ugC/m³","06/01/2022","14","36.81","1"
"Grumento3","NMHC","ugC/m³","06/01/2022","15","42.68","1"
"Grumento3","NMHC","ugC/m³","06/01/2022","16","33.42","1"
"Grumento3","NMHC","ugC/m³","06/01/2022","17","35.68","1"
"Grumento3","NMHC","ugC/m³","06/01/2022","18","37.32","1"
"Grumento3","NMHC","ugC/m³","06/01/2022","19","49.65","1"
"Grumento3","NMHC","ugC/m³","06/01/2022","20","39.99","1"
"Grumento3","NMHC","ugC/m³","06/01/2022","21","44.46","1"
"Grumento3","NMHC","ugC/m³","06/01/2022","22","45.92","1"
"Grumento3","NMHC","ugC/m³","06/01/2022","23","51.03","1"
"Grumento3","NMHC","ugC/m³","06/01/2022","24","54.65","1"
"Grumento3","NMHC","ugC/m³","07/01/2022","01","47.31","1"
"Grumento3","NMHC","ugC/m³","07/01/2022","02","46.91","1"
"Grumento3","NMHC","ugC/m³","07/01/2022","03","45.68","1"
"Grumento3","NMHC","ugC/m³","07/01/2022","04","54.13","1"
"Grumento3","NMHC","ugC/m³","07/01/2022","05","51.07","1"
"Grumento3","NMHC","ugC/m³","07/01/2022","06","48.58","1"
"Grumento3","NMHC","ugC/m³","07/01/2022","07","43.47","1"
"Grumento3","NMHC","ugC/m³","07/01/2022","08","41.28","1"
"Grumento3","NMHC","ugC/m³","07/01/2022","09","41.37","1"
"Grumento3","NMHC","ugC/m³","07/01/2022","10","45.14","1"
"Grumento3","NMHC","ugC/m³","07/01/2022","11","49.08","1"
"Grumento3","NMHC","ugC/m³","07/01/2022","12","47.80","1"
"Grumento3","NMHC","ugC/m³","07/01/2022","13","49.94","1"
"Grumento3","NMHC","ugC/m³","07/01/2022","14","38.97","1"
"Grumento3","NMHC","ugC/m³","07/01/2022","15","40.54","1"
"Grumento3","NMHC","ugC/m³","07/01/2022","16","39.61","1"
"Grumento3","NMHC","ugC/m³","07/01/2022","17","40.93","1"
"Grumento3","NMHC","ugC/m³","07/01/2022","18","41.54","1"
"Grumento3","NMHC","ugC/m³","07/01/2022","19","39.14","1"
"Grumento3","NMHC","ugC/m³","07/01/2022","20","39.26","1"
"Grumento3","NMHC","ugC/m³","07/01/2022","21","39.43","1"
"Grumento3","NMHC","ugC/m³","07/01/2022","22","40.64","1"
"Grumento3","NMHC","ugC/m³","07/01/2022","23","39.11","1"
"Grumento3","NMHC","ugC/m³","07/01/2022","24","40.27","1"
"Grumento3","NMHC","ugC/m³","08/01/2022","01","40.82","1"
"Grumento3","NMHC","ugC/m³","08/01/2022","02","45.75","1"
"Grumento3","NMHC","ugC/m³","08/01/2022","03","41.35","1"
"Grumento3","NMHC","ugC/m³","08/01/2022","04","38.19","1"
"Grumento3","NMHC","ugC/m³","08/01/2022","05","33.44","1"
"Grumento3","NMHC","ugC/m³","08/01/2022","06","32.55","1"
"Grumento3","NMHC","ugC/m³","08/01/2022","07","40.14","1"
"Grumento3","NMHC","ugC/m³","08/01/2022","08","44.76","1"
"Grumento3","NMHC","ugC/m³","08/01/2022","09","48.93","1"
"Grumento3","NMHC","ugC/m³","08/01/2022","10","45.44","1"
"Grumento3","NMHC","ugC/m³","08/01/2022","11","39.48","1"
"Grumento3","NMHC","ugC/m³","08/01/2022","12","39.07","1"
"Grumento3","NMHC","ugC/m³","08/01/2022","13","61.38","1"
"Grumento3","NMHC","ugC/m³","08/01/2022","14","54.50","1"
"Grumento3","NMHC","ugC/m³","08/01/2022","15","48.35","1"
"Grumento3","NMHC","ugC/m³","08/01/2022","16","49.97","1"
"Grumento3","NMHC","ugC/m³","08/01/2022","17","47.01","1"
"Grumento3","NMHC","ugC/m³","08/01/2022","18","42.57","1"
"Grumento3","NMHC","ugC/m³","08/01/2022","19","41.38","1"
"Grumento3","NMHC","ugC/m³","08/01/2022","20","42.79","1"
"Grumento3","NMHC","ugC/m³","08/01/2022","21","42.91","1"
"Grumento3","NMHC","ugC/m³","08/01/2022","22","62.42","1"
"Grumento3","NMHC","ugC/m³","08/01/2022","23","78.96","1"
"Grumento3","NMHC","ugC/m³","08/01/2022","24","49.74","1"
"Grumento3","NMHC","ugC/m³","09/01/2022","01","44.76","1"
"Grumento3","NMHC","ugC/m³","09/01/2022","02","48.48","1"
"Grumento3","NMHC","ugC/m³","09/01/2022","03","-9999","-1"
"Grumento3","NMHC","ugC/m³","09/01/2022","04","42.77","1"
"Grumento3","NMHC","ugC/m³","09/01/2022","05","44.81","1"
"Grumento3","NMHC","ugC/m³","09/01/2022","06","44.59","1"
"Grumento3","NMHC","ugC/m³","09/01/2022","07","46.46","1"
"Grumento3","NMHC","ugC/m³","09/01/2022","08","47.90","1"
"Grumento3","NMHC","ugC/m³","09/01/2022","09","47.00","1"
"Grumento3","NMHC","ugC/m³","09/01/2022","10","46.31","1"
"Grumento3","NMHC","ugC/m³","09/01/2022","11","48.35","1"
"Grumento3","NMHC","ugC/m³","09/01/2022","12","47.82","1"
"Grumento3","NMHC","ugC/m³","09/01/2022","13","43.50","1"
"Grumento3","NMHC","ugC/m³","09/01/2022","14","40.96","1"
"Grumento3","NMHC","ugC/m³","09/01/2022","15","40.03","1"
"Grumento3","NMHC","ugC/m³","09/01/2022","16","41.08","1"
"Grumento3","NMHC","ugC/m³","09/01/2022","17","55.43","1"
"Grumento3","NMHC","ugC/m³","09/01/2022","18","45.47","1"
"Grumento3","NMHC","ugC/m³","09/01/2022","19","55.07","1"
"Grumento3","NMHC","ugC/m³","09/01/2022","20","50.69","1"
"Grumento3","NMHC","ugC/m³","09/01/2022","21","47.63","1"
"Grumento3","NMHC","ugC/m³","09/01/2022","22","47.35","1"
"Grumento3","NMHC","ugC/m³","09/01/2022","23","43.40","1"
"Grumento3","NMHC","ugC/m³","09/01/2022","24","44.14","1"
"Grumento3","NMHC","ugC/m³","10/01/2022","01","44.16","1"
"Grumento3","NMHC","ugC/m³","10/01/2022","02","44.49","1"
"Grumento3","NMHC","ugC/m³","10/01/2022","03","45.40","1"
"Grumento3","NMHC","ugC/m³","10/01/2022","04","43.85","1"
"Grumento3","NMHC","ugC/m³","10/01/2022","05","43.60","1"
"Grumento3","NMHC","ugC/m³","10/01/2022","06","44.50","1"
"Grumento3","NMHC","ugC/m³","10/01/2022","07","43.36","1"
"Grumento3","NMHC","ugC/m³","10/01/2022","08","44.17","1"
"Grumento3","NMHC","ugC/m³","10/01/2022","09","46.69","1"
"Grumento3","NMHC","ugC/m³","10/01/2022","10","44.58","1"
"Grumento3","NMHC","ugC/m³","10/01/2022","11","45.24","1"
"Grumento3","NMHC","ugC/m³","10/01/2022","12","42.59","1"
"Grumento3","NMHC","ugC/m³","10/01/2022","13","43.31","1"
"Grumento3","NMHC","ugC/m³","10/01/2022","14","42.96","1"
"Grumento3","NMHC","ugC/m³","10/01/2022","15","43.89","1"
"Grumento3","NMHC","ugC/m³","10/01/2022","16","44.43","1"
"Grumento3","NMHC","ugC/m³","10/01/2022","17","-9999","-1"
"Grumento3","NMHC","ugC/m³","10/01/2022","18","39.20","1"
"Grumento3","NMHC","ugC/m³","10/01/2022","19","39.38","1"
"Grumento3","NMHC","ugC/m³","10/01/2022","20","42.46","1"
"Grumento3","NMHC","ugC/m³","10/01/2022","21","44.00","1"
"Grumento3","NMHC","ugC/m³","10/01/2022","22","55.87","1"
"Grumento3","NMHC","ugC/m³","10/01/2022","23","47.15","1"
"Grumento3","NMHC","ugC/m³","10/01/2022","24","46.87","1"
"Grumento3","NMHC","ugC/m³","11/01/2022","01","47.07","1"
"Grumento3","NMHC","ugC/m³","11/01/2022","02","46.89","1"
"Grumento3","NMHC","ugC/m³","11/01/2022","03","48.54","1"
"Grumento3","NMHC","ugC/m³","11/01/2022","04","48.50","1"
"Grumento3","NMHC","ugC/m³","11/01/2022","05","48.37","1"
"Grumento3","NMHC","ugC/m³","11/01/2022","06","43.26","1"
"Grumento3","NMHC","ugC/m³","11/01/2022","07","45.56","1"
"Grumento3","NMHC","ugC/m³","11/01/2022","08","45.08","1"
"Grumento3","NMHC","ugC/m³","11/01/2022","09","45.17","1"
"Grumento3","NMHC","ugC/m³","11/01/2022","10","46.27","1"
"Grumento3","NMHC","ugC/m³","11/01/2022","11","50.85","1"
"Grumento3","NMHC","ugC/m³","11/01/2022","12","51.40","1"
"Grumento3","NMHC","ugC/m³","11/01/2022","13","49.15","1"
"Grumento3","NMHC","ugC/m³","11/01/2022","14","46.24","1"
"Grumento3","NMHC","ugC/m³","11/01/2022","15","45.93","1"
"Grumento3","NMHC","ugC/m³","11/01/2022","16","44.27","1"
"Grumento3","NMHC","ugC/m³","11/01/2022","17","43.42","1"
"Grumento3","NMHC","ugC/m³","11/01/2022","18","45.12","1"
"Grumento3","NMHC","ugC/m³","11/01/2022","19","46.80","1"
"Grumento3","NMHC","ugC/m³","11/01/2022","20","47.94","1"
"Grumento3","NMHC","ugC/m³","11/01/2022","21","47.32","1"
"Grumento3","NMHC","ugC/m³","11/01/2022","22","45.02","1"
"Grumento3","NMHC","ugC/m³","11/01/2022","23","46.32","1"
"Grumento3","NMHC","ugC/m³","11/01/2022","24","46.86","1"
"Grumento3","NMHC","ugC/m³","12/01/2022","01","48.14","1"
"Grumento3","NMHC","ugC/m³","12/01/2022","02","47.90","1"
"Grumento3","NMHC","ugC/m³","12/01/2022","03","49.93","1"
"Grumento3","NMHC","ugC/m³","12/01/2022","04","46.71","1"
"Grumento3","NMHC","ugC/m³","12/01/2022","05","47.36","1"
"Grumento3","NMHC","ugC/m³","12/01/2022","06","50.00","1"
"Grumento3","NMHC","ugC/m³","12/01/2022","07","48.53","1"
"Grumento3","NMHC","ugC/m³","12/01/2022","08","52.02","1"
"Grumento3","NMHC","ugC/m³","12/01/2022","09","58.18","1"
"Grumento3","NMHC","ugC/m³","12/01/2022","10","48.11","1"
"Grumento3","NMHC","ugC/m³","12/01/2022","11","45.81","1"
"Grumento3","NMHC","ugC/m³","12/01/2022","12","44.66","1"
"Grumento3","NMHC","ugC/m³","12/01/2022","13","44.55","1"
"Grumento3","NMHC","ugC/m³","12/01/2022","14","43.55","1"
"Grumento3","NMHC","ugC/m³","12/01/2022","15","44.71","1"
"Grumento3","NMHC","ugC/m³","12/01/2022","16","45.64","1"
"Grumento3","NMHC","ugC/m³","12/01/2022","17","47.34","1"
"Grumento3","NMHC","ugC/m³","12/01/2022","18","48.13","1"
"Grumento3","NMHC","ugC/m³","12/01/2022","19","46.93","1"
"Grumento3","NMHC","ugC/m³","12/01/2022","20","45.21","1"
"Grumento3","NMHC","ugC/m³","12/01/2022","21","45.68","1"
"Grumento3","NMHC","ugC/m³","12/01/2022","22","46.35","1"
"Grumento3","NMHC","ugC/m³","12/01/2022","23","46.20","1"
"Grumento3","NMHC","ugC/m³","12/01/2022","24","46.92","1"
"Grumento3","NMHC","ugC/m³","13/01/2022","01","49.88","1"
"Grumento3","NMHC","ugC/m³","13/01/2022","02","46.61","1"
"Grumento3","NMHC","ugC/m³","13/01/2022","03","48.00","1"
"Grumento3","NMHC","ugC/m³","13/01/2022","04","48.03","1"
"Grumento3","NMHC","ugC/m³","13/01/2022","05","50.58","1"
"Grumento3","NMHC","ugC/m³","13/01/2022","06","50.26","1"
"Grumento3","NMHC","ugC/m³","13/01/2022","07","52.40","1"
"Grumento3","NMHC","ugC/m³","13/01/2022","08","66.61","1"
"Grumento3","NMHC","ugC/m³","13/01/2022","09","76.91","1"
"Grumento3","NMHC","ugC/m³","13/01/2022","10","67.74","1"
"Grumento3","NMHC","ugC/m³","13/01/2022","11","52.32","1"
"Grumento3","NMHC","ugC/m³","13/01/2022","12","50.93","1"
"Grumento3","NMHC","ugC/m³","13/01/2022","13","48.97","1"
"Grumento3","NMHC","ugC/m³","13/01/2022","14","48.56","1"
"Grumento3","NMHC","ugC/m³","13/01/2022","15","47.86","1"
"Grumento3","NMHC","ugC/m³","13/01/2022","16","45.40","1"
"Grumento3","NMHC","ugC/m³","13/01/2022","17","48.05","1"
"Grumento3","NMHC","ugC/m³","13/01/2022","18","50.11","1"
"Grumento3","NMHC","ugC/m³","13/01/2022","19","52.25","1"
"Grumento3","NMHC","ugC/m³","13/01/2022","20","66.04","1"
"Grumento3","NMHC","ugC/m³","13/01/2022","21","61.46","1"
"Grumento3","NMHC","ugC/m³","13/01/2022","22","71.89","1"
"Grumento3","NMHC","ugC/m³","13/01/2022","23","91.30","1"
"Grumento3","NMHC","ugC/m³","13/01/2022","24","61.27","1"
"Grumento3","NMHC","ugC/m³","14/01/2022","01","57.71","1"
"Grumento3","NMHC","ugC/m³","14/01/2022","02","-9999","-1"
"Grumento3","NMHC","ugC/m³","14/01/2022","03","55.71","1"
"Grumento3","NMHC","ugC/m³","14/01/2022","04","49.07","1"
"Grumento3","NMHC","ugC/m³","14/01/2022","05","67.16","1"
"Grumento3","NMHC","ugC/m³","14/01/2022","06","52.10","1"
"Grumento3","NMHC","ugC/m³","14/01/2022","07","56.77","1"
"Grumento3","NMHC","ugC/m³","14/01/2022","08","57.51","1"
"Grumento3","NMHC","ugC/m³","14/01/2022","09","52.79","1"
"Grumento3","NMHC","ugC/m³","14/01/2022","10","52.91","1"
"Grumento3","NMHC","ugC/m³","14/01/2022","11","54.66","1"
"Grumento3","NMHC","ugC/m³","14/01/2022","12","55.75","1"
"Grumento3","NMHC","ugC/m³","14/01/2022","13","53.64","1"
"Grumento3","NMHC","ugC/m³","14/01/2022","14","53.41","1"
"Grumento3","NMHC","ugC/m³","14/01/2022","15","53.90","1"
"Grumento3","NMHC","ugC/m³","14/01/2022","16","53.18","1"
"Grumento3","NMHC","ugC/m³","14/01/2022","17","50.63","1"
"Grumento3","NMHC","ugC/m³","14/01/2022","18","50.76","1"
"Grumento3","NMHC","ugC/m³","14/01/2022","19","50.64","1"
"Grumento3","NMHC","ugC/m³","14/01/2022","20","89.20","1"
"Grumento3","NMHC","ugC/m³","14/01/2022","21","89.28","1"
"Grumento3","NMHC","ugC/m³","14/01/2022","22","56.60","1"
"Grumento3","NMHC","ugC/m³","14/01/2022","23","64.71","1"
"Grumento3","NMHC","ugC/m³","14/01/2022","24","64.02","1"
"Grumento3","NMHC","ugC/m³","15/01/2022","01","-9999","-1"
"Grumento3","NMHC","ugC/m³","15/01/2022","02","54.22","1"
"Grumento3","NMHC","ugC/m³","15/01/2022","03","67.27","1"
"Grumento3","NMHC","ugC/m³","15/01/2022","04","56.19","1"
"Grumento3","NMHC","ugC/m³","15/01/2022","05","55.13","1"
"Grumento3","NMHC","ugC/m³","15/01/2022","06","46.34","1"
"Grumento3","NMHC","ugC/m³","15/01/2022","07","51.30","1"
"Grumento3","NMHC","ugC/m³","15/01/2022","08","52.85","1"
"Grumento3","NMHC","ugC/m³","15/01/2022","09","68.06","1"
"Grumento3","NMHC","ugC/m³","15/01/2022","10","60.52","1"
"Grumento3","NMHC","ugC/m³","15/01/2022","11","74.12","1"
"Grumento3","NMHC","ugC/m³","15/01/2022","12","65.81","1"
"Grumento3","NMHC","ugC/m³","15/01/2022","13","47.60","1"
"Grumento3","NMHC","ugC/m³","15/01/2022","14","45.65","1"
"Grumento3","NMHC","ugC/m³","15/01/2022","15","45.37","1"
"Grumento3","NMHC","ugC/m³","15/01/2022","16","45.59","1"
"Grumento3","NMHC","ugC/m³","15/01/2022","17","43.83","1"
"Grumento3","NMHC","ugC/m³","15/01/2022","18","43.98","1"
"Grumento3","NMHC","ugC/m³","15/01/2022","19","63.70","1"
"Grumento3","NMHC","ugC/m³","15/01/2022","20","66.74","1"
"Grumento3","NMHC","ugC/m³","15/01/2022","21","59.07","1"
"Grumento3","NMHC","ugC/m³","15/01/2022","22","75.87","1"
"Grumento3","NMHC","ugC/m³","15/01/2022","23","74.49","1"
"Grumento3","NMHC","ugC/m³","15/01/2022","24","65.77","1"
"Grumento3","NMHC","ugC/m³","16/01/2022","01","-9999","-1"
"Grumento3","NMHC","ugC/m³","16/01/2022","02","70.83","1"
"Grumento3","NMHC","ugC/m³","16/01/2022","03","78.55","1"
"Grumento3","NMHC","ugC/m³","16/01/2022","04","56.26","1"
"Grumento3","NMHC","ugC/m³","16/01/2022","05","58.57","1"
"Grumento3","NMHC","ugC/m³","16/01/2022","06","55.46","1"
"Grumento3","NMHC","ugC/m³","16/01/2022","07","55.11","1"
"Grumento3","NMHC","ugC/m³","16/01/2022","08","52.66","1"
"Grumento3","NMHC","ugC/m³","16/01/2022","09","62.55","1"
"Grumento3","NMHC","ugC/m³","16/01/2022","10","86.01","1"
"Grumento3","NMHC","ugC/m³","16/01/2022","11","75.64","1"
"Grumento3","NMHC","ugC/m³","16/01/2022","12","52.76","1"
"Grumento3","NMHC","ugC/m³","16/01/2022","13","50.27","1"
"Grumento3","NMHC","ugC/m³","16/01/2022","14","48.70","1"
"Grumento3","NMHC","ugC/m³","16/01/2022","15","47.10","1"
"Grumento3","NMHC","ugC/m³","16/01/2022","16","42.69","1"
"Grumento3","NMHC","ugC/m³","16/01/2022","17","43.71","1"
"Grumento3","NMHC","ugC/m³","16/01/2022","18","59.78","1"
"Grumento3","NMHC","ugC/m³","16/01/2022","19","55.67","1"
"Grumento3","NMHC","ugC/m³","16/01/2022","20","57.28","1"
"Grumento3","NMHC","ugC/m³","16/01/2022","21","61.54","1"
"Grumento3","NMHC","ugC/m³","16/01/2022","22","50.82","1"
"Grumento3","NMHC","ugC/m³","16/01/2022","23","46.42","1"
"Grumento3","NMHC","ugC/m³","16/01/2022","24","46.06","1"
"Grumento3","NMHC","ugC/m³","17/01/2022","01","-9999","-1"
"Grumento3","NMHC","ugC/m³","17/01/2022","02","46.33","1"
"Grumento3","NMHC","ugC/m³","17/01/2022","03","44.66","1"
"Grumento3","NMHC","ugC/m³","17/01/2022","04","43.46","1"
"Grumento3","NMHC","ugC/m³","17/01/2022","05","35.97","1"
"Grumento3","NMHC","ugC/m³","17/01/2022","06","35.03","1"
"Grumento3","NMHC","ugC/m³","17/01/2022","07","38.17","1"
"Grumento3","NMHC","ugC/m³","17/01/2022","08","39.29","1"
"Grumento3","NMHC","ugC/m³","17/01/2022","09","38.65","1"
"Grumento3","NMHC","ugC/m³","17/01/2022","10","42.65","1"
"Grumento3","NMHC","ugC/m³","17/01/2022","11","38.59","1"
"Grumento3","NMHC","ugC/m³","17/01/2022","12","-9999","-1"
"Grumento3","NMHC","ugC/m³","17/01/2022","13","41.07","1"
