"Stazione","ParamNome","ParamUdm","Data","Ora","Media","ValiditÃ "
"Lavello","CO","mg/m³","07/01/2022","01","0.27","1"
"Lavello","CO","mg/m³","07/01/2022","02","0.27","1"
"Lavello","CO","mg/m³","07/01/2022","03","0.27","1"
"Lavello","CO","mg/m³","07/01/2022","04","0.27","1"
"Lavello","CO","mg/m³","07/01/2022","05","0.28","1"
"Lavello","CO","mg/m³","07/01/2022","06","0.27","1"
"Lavello","CO","mg/m³","07/01/2022","07","0.27","1"
"Lavello","CO","mg/m³","07/01/2022","08","0.27","1"
"Lavello","CO","mg/m³","07/01/2022","09","0.27","1"
"Lavello","CO","mg/m³","07/01/2022","10","0.27","1"
"Lavello","CO","mg/m³","07/01/2022","11","0.27","1"
"Lavello","CO","mg/m³","07/01/2022","12","0.27","1"
"Lavello","CO","mg/m³","07/01/2022","13","0.27","1"
"Lavello","CO","mg/m³","07/01/2022","14","0.27","1"
"Lavello","CO","mg/m³","07/01/2022","15","0.27","1"
"Lavello","CO","mg/m³","07/01/2022","16","0.27","1"
"Lavello","CO","mg/m³","07/01/2022","17","0.28","1"
"Lavello","CO","mg/m³","07/01/2022","18","0.28","1"
"Lavello","CO","mg/m³","07/01/2022","19","0.28","1"
"Lavello","CO","mg/m³","07/01/2022","20","0.28","1"
"Lavello","CO","mg/m³","07/01/2022","21","0.28","1"
"Lavello","CO","mg/m³","07/01/2022","22","0.28","1"
"Lavello","CO","mg/m³","07/01/2022","23","0.27","1"
"Lavello","CO","mg/m³","07/01/2022","24","0.27","1"
"Lavello","CO","mg/m³","08/01/2022","01","0.27","1"
"Lavello","CO","mg/m³","08/01/2022","02","0.27","1"
"Lavello","CO","mg/m³","08/01/2022","03","0.27","1"
"Lavello","CO","mg/m³","08/01/2022","04","0.27","1"
"Lavello","CO","mg/m³","08/01/2022","05","0.27","1"
"Lavello","CO","mg/m³","08/01/2022","06","0.28","1"
"Lavello","CO","mg/m³","08/01/2022","07","0.27","1"
"Lavello","CO","mg/m³","08/01/2022","08","0.28","1"
"Lavello","CO","mg/m³","08/01/2022","09","0.28","1"
"Lavello","CO","mg/m³","08/01/2022","10","0.28","1"
"Lavello","CO","mg/m³","08/01/2022","11","0.28","1"
"Lavello","CO","mg/m³","08/01/2022","12","0.28","1"
"Lavello","CO","mg/m³","08/01/2022","13","0.27","1"
"Lavello","CO","mg/m³","08/01/2022","14","0.28","1"
"Lavello","CO","mg/m³","08/01/2022","15","0.27","1"
"Lavello","CO","mg/m³","08/01/2022","16","0.28","1"
"Lavello","CO","mg/m³","08/01/2022","17","0.28","1"
"Lavello","CO","mg/m³","08/01/2022","18","0.29","1"
"Lavello","CO","mg/m³","08/01/2022","19","0.28","1"
"Lavello","CO","mg/m³","08/01/2022","20","0.28","1"
"Lavello","CO","mg/m³","08/01/2022","21","0.29","1"
"Lavello","CO","mg/m³","08/01/2022","22","0.28","1"
"Lavello","CO","mg/m³","08/01/2022","23","0.29","1"
"Lavello","CO","mg/m³","08/01/2022","24","0.28","1"
"Lavello","CO","mg/m³","09/01/2022","01","0.29","1"
"Lavello","CO","mg/m³","09/01/2022","02","0.29","1"
"Lavello","CO","mg/m³","09/01/2022","03","0.29","1"
"Lavello","CO","mg/m³","09/01/2022","04","0.29","1"
"Lavello","CO","mg/m³","09/01/2022","05","0.30","1"
"Lavello","CO","mg/m³","09/01/2022","06","0.29","1"
"Lavello","CO","mg/m³","09/01/2022","07","0.30","1"
"Lavello","CO","mg/m³","09/01/2022","08","0.33","1"
"Lavello","CO","mg/m³","09/01/2022","09","0.30","1"
"Lavello","CO","mg/m³","09/01/2022","10","0.29","1"
"Lavello","CO","mg/m³","09/01/2022","11","0.30","1"
"Lavello","CO","mg/m³","09/01/2022","12","0.32","1"
"Lavello","CO","mg/m³","09/01/2022","13","0.32","1"
"Lavello","CO","mg/m³","09/01/2022","14","0.32","1"
"Lavello","CO","mg/m³","09/01/2022","15","0.30","1"
"Lavello","CO","mg/m³","09/01/2022","16","0.29","1"
"Lavello","CO","mg/m³","09/01/2022","17","0.29","1"
"Lavello","CO","mg/m³","09/01/2022","18","0.29","1"
"Lavello","CO","mg/m³","09/01/2022","19","0.28","1"
"Lavello","CO","mg/m³","09/01/2022","20","0.28","1"
"Lavello","CO","mg/m³","09/01/2022","21","0.31","1"
"Lavello","CO","mg/m³","09/01/2022","22","0.29","1"
"Lavello","CO","mg/m³","09/01/2022","23","0.28","1"
"Lavello","CO","mg/m³","09/01/2022","24","0.29","1"
"Lavello","CO","mg/m³","10/01/2022","01","0.28","1"
"Lavello","CO","mg/m³","10/01/2022","02","0.29","1"
"Lavello","CO","mg/m³","10/01/2022","03","0.28","1"
"Lavello","CO","mg/m³","10/01/2022","04","0.29","1"
"Lavello","CO","mg/m³","10/01/2022","05","0.29","1"
"Lavello","CO","mg/m³","10/01/2022","06","0.29","1"
"Lavello","CO","mg/m³","10/01/2022","07","0.29","1"
"Lavello","CO","mg/m³","10/01/2022","08","0.29","1"
"Lavello","CO","mg/m³","10/01/2022","09","0.29","1"
"Lavello","CO","mg/m³","10/01/2022","10","0.29","1"
"Lavello","CO","mg/m³","10/01/2022","11","0.29","1"
"Lavello","CO","mg/m³","10/01/2022","12","0.29","1"
"Lavello","CO","mg/m³","10/01/2022","13","0.29","1"
"Lavello","CO","mg/m³","10/01/2022","14","0.29","1"
"Lavello","CO","mg/m³","10/01/2022","15","0.29","1"
"Lavello","CO","mg/m³","10/01/2022","16","0.29","1"
"Lavello","CO","mg/m³","10/01/2022","17","0.29","1"
"Lavello","CO","mg/m³","10/01/2022","18","0.30","1"
"Lavello","CO","mg/m³","10/01/2022","19","0.29","1"
"Lavello","CO","mg/m³","10/01/2022","20","0.29","1"
"Lavello","CO","mg/m³","10/01/2022","21","0.29","1"
"Lavello","CO","mg/m³","10/01/2022","22","0.29","1"
"Lavello","CO","mg/m³","10/01/2022","23","0.29","1"
"Lavello","CO","mg/m³","10/01/2022","24","0.28","1"
"Lavello","CO","mg/m³","11/01/2022","01","0.28","1"
"Lavello","CO","mg/m³","11/01/2022","02","0.28","1"
"Lavello","CO","mg/m³","11/01/2022","03","0.29","1"
"Lavello","CO","mg/m³","11/01/2022","04","0.29","1"
"Lavello","CO","mg/m³","11/01/2022","05","0.29","1"
"Lavello","CO","mg/m³","11/01/2022","06","0.28","1"
"Lavello","CO","mg/m³","11/01/2022","07","0.29","1"
"Lavello","CO","mg/m³","11/01/2022","08","0.28","1"
"Lavello","CO","mg/m³","11/01/2022","09","0.28","1"
"Lavello","CO","mg/m³","11/01/2022","10","0.28","1"
"Lavello","CO","mg/m³","11/01/2022","11","0.27","1"
"Lavello","CO","mg/m³","11/01/2022","12","0.28","1"
"Lavello","CO","mg/m³","11/01/2022","13","0.28","1"
"Lavello","CO","mg/m³","11/01/2022","14","0.28","1"
"Lavello","CO","mg/m³","11/01/2022","15","0.28","1"
"Lavello","CO","mg/m³","11/01/2022","16","0.28","1"
"Lavello","CO","mg/m³","11/01/2022","17","0.29","1"
"Lavello","CO","mg/m³","11/01/2022","18","0.29","1"
"Lavello","CO","mg/m³","11/01/2022","19","0.30","1"
"Lavello","CO","mg/m³","11/01/2022","20","0.29","1"
"Lavello","CO","mg/m³","11/01/2022","21","0.31","1"
"Lavello","CO","mg/m³","11/01/2022","22","0.30","1"
"Lavello","CO","mg/m³","11/01/2022","23","0.29","1"
"Lavello","CO","mg/m³","11/01/2022","24","0.29","1"
"Lavello","CO","mg/m³","12/01/2022","01","0.29","1"
"Lavello","CO","mg/m³","12/01/2022","02","0.29","1"
"Lavello","CO","mg/m³","12/01/2022","03","0.29","1"
"Lavello","CO","mg/m³","12/01/2022","04","0.30","1"
"Lavello","CO","mg/m³","12/01/2022","05","0.29","1"
"Lavello","CO","mg/m³","12/01/2022","06","0.28","1"
"Lavello","CO","mg/m³","12/01/2022","07","0.28","1"
"Lavello","CO","mg/m³","12/01/2022","08","0.28","1"
"Lavello","CO","mg/m³","12/01/2022","09","0.28","1"
"Lavello","CO","mg/m³","12/01/2022","10","0.28","1"
"Lavello","CO","mg/m³","12/01/2022","11","0.28","1"
"Lavello","CO","mg/m³","12/01/2022","12","0.28","1"
"Lavello","CO","mg/m³","12/01/2022","13","0.28","1"
"Lavello","CO","mg/m³","12/01/2022","14","0.28","1"
"Lavello","CO","mg/m³","12/01/2022","15","0.28","1"
"Lavello","CO","mg/m³","12/01/2022","16","0.28","1"
"Lavello","CO","mg/m³","12/01/2022","17","0.28","1"
"Lavello","CO","mg/m³","12/01/2022","18","0.28","1"
"Lavello","CO","mg/m³","12/01/2022","19","-9999","-1"
"Lavello","CO","mg/m³","12/01/2022","20","0.28","1"
"Lavello","CO","mg/m³","12/01/2022","21","0.28","1"
"Lavello","CO","mg/m³","12/01/2022","22","0.29","1"
"Lavello","CO","mg/m³","12/01/2022","23","0.28","1"
"Lavello","CO","mg/m³","12/01/2022","24","0.28","1"
"Lavello","CO","mg/m³","13/01/2022","01","0.29","1"
"Lavello","CO","mg/m³","13/01/2022","02","0.29","1"
"Lavello","CO","mg/m³","13/01/2022","03","0.29","1"
"Lavello","CO","mg/m³","13/01/2022","04","0.30","1"
"Lavello","CO","mg/m³","13/01/2022","05","0.30","1"
"Lavello","CO","mg/m³","13/01/2022","06","0.30","1"
"Lavello","CO","mg/m³","13/01/2022","07","0.30","1"
"Lavello","CO","mg/m³","13/01/2022","08","0.30","1"
"Lavello","CO","mg/m³","13/01/2022","09","0.30","1"
"Lavello","CO","mg/m³","13/01/2022","10","0.31","1"
"Lavello","CO","mg/m³","13/01/2022","11","0.32","1"
"Lavello","CO","mg/m³","13/01/2022","12","0.32","1"
"Lavello","CO","mg/m³","13/01/2022","13","0.33","1"
"Lavello","CO","mg/m³","13/01/2022","14","0.34","1"
"Lavello","CO","mg/m³","13/01/2022","15","0.34","1"
"Lavello","CO","mg/m³","13/01/2022","16","0.34","1"
"Lavello","CO","mg/m³","13/01/2022","17","0.33","1"
"Lavello","CO","mg/m³","13/01/2022","18","0.32","1"
"Lavello","CO","mg/m³","13/01/2022","19","0.32","1"
"Lavello","CO","mg/m³","13/01/2022","20","0.33","1"
"Lavello","CO","mg/m³","13/01/2022","21","0.31","1"
"Lavello","CO","mg/m³","13/01/2022","22","0.31","1"
"Lavello","CO","mg/m³","13/01/2022","23","0.29","1"
"Lavello","CO","mg/m³","13/01/2022","24","0.29","1"
"Lavello","CO","mg/m³","14/01/2022","01","0.29","1"
"Lavello","CO","mg/m³","14/01/2022","02","0.29","1"
"Lavello","CO","mg/m³","14/01/2022","03","0.29","1"
"Lavello","CO","mg/m³","14/01/2022","04","0.29","1"
"Lavello","CO","mg/m³","14/01/2022","05","0.29","1"
"Lavello","CO","mg/m³","14/01/2022","06","0.29","1"
"Lavello","CO","mg/m³","14/01/2022","07","0.29","1"
"Lavello","CO","mg/m³","14/01/2022","08","0.28","1"
"Lavello","CO","mg/m³","14/01/2022","09","0.28","1"
"Lavello","CO","mg/m³","14/01/2022","10","0.28","1"
"Lavello","CO","mg/m³","14/01/2022","11","0.27","1"
"Lavello","CO","mg/m³","14/01/2022","12","0.27","1"
"Lavello","CO","mg/m³","14/01/2022","13","0.27","1"
"Lavello","CO","mg/m³","14/01/2022","14","0.27","1"
"Lavello","CO","mg/m³","14/01/2022","15","0.28","1"
"Lavello","CO","mg/m³","14/01/2022","16","0.28","1"
"Lavello","CO","mg/m³","14/01/2022","17","0.29","1"
"Lavello","CO","mg/m³","14/01/2022","18","0.28","1"
"Lavello","CO","mg/m³","14/01/2022","19","0.29","1"
"Lavello","CO","mg/m³","14/01/2022","20","0.28","1"
"Lavello","CO","mg/m³","14/01/2022","21","0.29","1"
"Lavello","CO","mg/m³","14/01/2022","22","0.28","1"
"Lavello","CO","mg/m³","14/01/2022","23","0.28","1"
"Lavello","CO","mg/m³","14/01/2022","24","0.29","1"
"Lavello","CO","mg/m³","15/01/2022","01","0.28","1"
"Lavello","CO","mg/m³","15/01/2022","02","0.28","1"
"Lavello","CO","mg/m³","15/01/2022","03","0.28","1"
"Lavello","CO","mg/m³","15/01/2022","04","0.28","1"
"Lavello","CO","mg/m³","15/01/2022","05","0.28","1"
"Lavello","CO","mg/m³","15/01/2022","06","0.28","1"
"Lavello","CO","mg/m³","15/01/2022","07","0.28","1"
"Lavello","CO","mg/m³","15/01/2022","08","0.28","1"
"Lavello","CO","mg/m³","15/01/2022","09","0.29","1"
"Lavello","CO","mg/m³","15/01/2022","10","0.29","1"
"Lavello","CO","mg/m³","15/01/2022","11","0.29","1"
"Lavello","CO","mg/m³","15/01/2022","12","0.29","1"
"Lavello","CO","mg/m³","15/01/2022","13","0.27","1"
"Lavello","CO","mg/m³","15/01/2022","14","0.28","1"
"Lavello","CO","mg/m³","15/01/2022","15","0.28","1"
"Lavello","CO","mg/m³","15/01/2022","16","0.31","1"
"Lavello","CO","mg/m³","15/01/2022","17","0.41","1"
"Lavello","CO","mg/m³","15/01/2022","18","0.43","1"
"Lavello","CO","mg/m³","15/01/2022","19","0.43","1"
"Lavello","CO","mg/m³","15/01/2022","20","0.52","1"
"Lavello","CO","mg/m³","15/01/2022","21","0.37","1"
"Lavello","CO","mg/m³","15/01/2022","22","0.33","1"
"Lavello","CO","mg/m³","15/01/2022","23","0.28","1"
"Lavello","CO","mg/m³","15/01/2022","24","0.31","1"
"Lavello","CO","mg/m³","16/01/2022","01","0.32","1"
"Lavello","CO","mg/m³","16/01/2022","02","0.31","1"
"Lavello","CO","mg/m³","16/01/2022","03","0.34","1"
"Lavello","CO","mg/m³","16/01/2022","04","0.35","1"
"Lavello","CO","mg/m³","16/01/2022","05","0.37","1"
"Lavello","CO","mg/m³","16/01/2022","06","0.38","1"
"Lavello","CO","mg/m³","16/01/2022","07","0.37","1"
"Lavello","CO","mg/m³","16/01/2022","08","0.34","1"
"Lavello","CO","mg/m³","16/01/2022","09","0.30","1"
"Lavello","CO","mg/m³","16/01/2022","10","0.42","1"
"Lavello","CO","mg/m³","16/01/2022","11","0.31","1"
"Lavello","CO","mg/m³","16/01/2022","12","0.39","1"
"Lavello","CO","mg/m³","16/01/2022","13","0.40","1"
"Lavello","CO","mg/m³","16/01/2022","14","0.44","1"
"Lavello","CO","mg/m³","16/01/2022","15","0.43","1"
"Lavello","CO","mg/m³","16/01/2022","16","0.42","1"
"Lavello","CO","mg/m³","16/01/2022","17","0.32","1"
"Lavello","CO","mg/m³","16/01/2022","18","0.34","1"
"Lavello","CO","mg/m³","16/01/2022","19","0.29","1"
"Lavello","CO","mg/m³","16/01/2022","20","0.34","1"
"Lavello","CO","mg/m³","16/01/2022","21","0.28","1"
"Lavello","CO","mg/m³","16/01/2022","22","0.29","1"
"Lavello","CO","mg/m³","16/01/2022","23","0.30","1"
"Lavello","CO","mg/m³","16/01/2022","24","0.31","1"
"Lavello","CO","mg/m³","17/01/2022","01","0.32","1"
"Lavello","CO","mg/m³","17/01/2022","02","0.32","1"
"Lavello","CO","mg/m³","17/01/2022","03","0.32","1"
"Lavello","CO","mg/m³","17/01/2022","04","0.31","1"
"Lavello","CO","mg/m³","17/01/2022","05","0.31","1"
"Lavello","CO","mg/m³","17/01/2022","06","0.31","1"
"Lavello","CO","mg/m³","17/01/2022","07","0.30","1"
"Lavello","CO","mg/m³","17/01/2022","08","0.30","1"
"Lavello","CO","mg/m³","17/01/2022","09","0.29","1"
"Lavello","CO","mg/m³","17/01/2022","10","0.29","1"
"Lavello","CO","mg/m³","17/01/2022","11","0.30","1"
"Lavello","CO","mg/m³","17/01/2022","12","0.30","1"
"Lavello","CO","mg/m³","17/01/2022","13","0.31","1"
"Lavello","CO","mg/m³","17/01/2022","14","0.32","1"
"Lavello","CO","mg/m³","17/01/2022","15","0.33","1"
"Lavello","CO","mg/m³","17/01/2022","16","0.32","1"
"Lavello","CO","mg/m³","17/01/2022","17","0.31","1"
"Lavello","CO","mg/m³","17/01/2022","18","0.30","1"
"Lavello","CO","mg/m³","17/01/2022","19","0.29","1"
"Lavello","CO","mg/m³","17/01/2022","20","0.30","1"
"Lavello","CO","mg/m³","17/01/2022","21","0.30","1"
"Lavello","CO","mg/m³","17/01/2022","22","0.29","1"
"Lavello","CO","mg/m³","17/01/2022","23","0.29","1"
"Lavello","CO","mg/m³","17/01/2022","24","0.29","1"
"Lavello","CO","mg/m³","18/01/2022","01","0.30","1"
"Lavello","CO","mg/m³","18/01/2022","02","0.31","1"
"Lavello","CO","mg/m³","18/01/2022","03","0.32","1"
"Lavello","CO","mg/m³","18/01/2022","04","0.32","1"
"Lavello","CO","mg/m³","18/01/2022","05","0.32","1"
"Lavello","CO","mg/m³","18/01/2022","06","0.30","1"
"Lavello","CO","mg/m³","18/01/2022","07","0.30","1"
"Lavello","CO","mg/m³","18/01/2022","08","0.30","1"
"Lavello","CO","mg/m³","18/01/2022","09","0.29","1"
"Lavello","CO","mg/m³","18/01/2022","10","0.32","1"
"Lavello","CO","mg/m³","18/01/2022","11","0.33","1"
"Lavello","CO","mg/m³","18/01/2022","12","0.34","1"
"Lavello","CO","mg/m³","18/01/2022","13","0.34","1"
"Lavello","CO","mg/m³","18/01/2022","14","0.34","1"
"Lavello","CO","mg/m³","18/01/2022","15","0.34","1"
"Lavello","CO","mg/m³","18/01/2022","16","0.34","1"
"Lavello","CO","mg/m³","18/01/2022","17","0.32","1"
"Lavello","CO","mg/m³","18/01/2022","18","-9999","-1"
"Lavello","CO","mg/m³","18/01/2022","19","1.62","-1"
"Lavello","CO","mg/m³","18/01/2022","20","1.35","-1"
"Lavello","CO","mg/m³","18/01/2022","21","0.29","1"
"Lavello","CO","mg/m³","18/01/2022","22","0.28","1"
"Lavello","CO","mg/m³","18/01/2022","23","0.28","1"
"Lavello","CO","mg/m³","18/01/2022","24","0.29","1"
"Lavello","CO","mg/m³","19/01/2022","01","0.29","1"
"Lavello","CO","mg/m³","19/01/2022","02","0.29","1"
"Lavello","CO","mg/m³","19/01/2022","03","0.30","1"
"Lavello","CO","mg/m³","19/01/2022","04","0.30","1"
"Lavello","CO","mg/m³","19/01/2022","05","0.31","1"
"Lavello","CO","mg/m³","19/01/2022","06","0.30","1"
"Lavello","CO","mg/m³","19/01/2022","07","0.30","1"
"Lavello","CO","mg/m³","19/01/2022","08","0.31","1"
"Lavello","CO","mg/m³","19/01/2022","09","0.30","1"
"Lavello","CO","mg/m³","19/01/2022","10","0.28","1"
"Lavello","CO","mg/m³","19/01/2022","11","0.29","1"
"Lavello","CO","mg/m³","19/01/2022","12","0.29","1"
"Lavello","CO","mg/m³","19/01/2022","13","0.29","1"
"Lavello","CO","mg/m³","19/01/2022","14","0.29","1"
"Lavello","CO","mg/m³","19/01/2022","15","0.29","1"
"Lavello","CO","mg/m³","19/01/2022","16","0.29","1"
"Lavello","CO","mg/m³","19/01/2022","17","0.29","1"
